"ART_CODIGO";"ART_PROV";"ART_SUSTITUTO";"ART_LINEA";"ART_MARCA";"ART_GRUPO";"ART_IMPU";"ART_CODIGO_FABRICA";"ART_DESC";"ART_DESC_ABREV";"ART_UNID_MED";"ART_TIPO";"ART_EMPAQUE";"ART_CONTENIDO";"ART_DATOS_TEC";"ART_FACTOR_CONVERSION";"ART_EST";"ART_COD_ESTADISTICA";"ART_TIPO_COMISION";"ART_IND_IMP";"ART_CUAD_DEMO";"ART_RUBRO";"ART_IND_EN_LINEA";"ART_IND_CON_ROTACION";"ART_COD_ALFANUMERICO";"ART_PAIS";"ART_MINIMO_EXIGIDO_PROV";"ART_SECUENCIA";"ART_KG_UNID";"ART_KG_CONTENIDO";"ART_COLOR";"ART_NRO_MOTOR";"ART_NRO_CHASSIS";"ART_MODELO";"ART_CLAS_SUBGRUPO";"ART_CLASIFICACION";"ART_DPTO";"ART_SECCION";"ART_SECTOR";"ART_MAX_PORC_DCTO_VTA";"ART_M3_CAJA";"ART_CATEG_INDICES";"ART_MAX_PORC_DCTO";"ART_IND_MAX_POR_GRART";"ART_PRECIO_METRO_LINEAL";"ART_IND_COSTO";"ART_IND_M";"ART_IND_P";"ART_IND_V";"ART_IND_E";"ART_PORC_FIJO"
"11513";"6";"";"13";"1";"58";"2";"";"PIEDRA ESMERIL 6X3/4 A36";"PIEDRA ESMERIL 6X3/4 A36";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"PE6X3/4A36";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"11514";"1595";"";"1";"1";"161";"2";"";"PTA. PLACA EUC.070X2.10 CRUDO";"PTA. PLACA EUC.070X2.10 CRUDO";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"PPEC070X2.10";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11515";"1595";"";"1";"1";"161";"2";"";"PTA. TABLERO 090X2.10 BZ SEMIBRILLO";"PTA. TABLERO 090X2.10 BZ SEMIB";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"PTSB090X2.10";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11516";"1595";"";"1";"1";"161";"2";"";"PTA. TABLERO 090X2.10 BLANCO";"PTA. TABLERO 090X2.10 BLANCO";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"PTB090X2.10";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11517";"526";"";"4";"1";"81";"2";"";"SIERRA CALAD. 850W 85MM";"SIERRA CALAD. 850W 85MM";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"SK-1090K";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"11518";"1595";"";"1";"1";"161";"2";"";"PTA. TABLERO 090X2.10 CRUDO";"PTA. TABLERO 090X2.10 CRUDO";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"PTC090X2.10";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11519";"1595";"";"1";"1";"161";"2";"";"PTA. TABLERO 080X2.10 BZ SEMIBRILLO";"PTA. TABLERO 080X2.10 BZ SEMIB";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"PTSB080X2.10";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11520";"1595";"";"1";"1";"161";"2";"";"PTA. TABLERO 080X2.10 BLANCO";"PTA. TABLERO 080X2.10 BLANCO";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"PTB080X2.10";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11521";"28";"";"4";"1";"38";"2";"";"CARPA AMARILLA 6X8";"CARPA AMARILLA 6X8";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"CA6X8";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"11522";"1595";"";"1";"1";"161";"2";"";"PTA. TABLER.80X2.10C/VIDR VERD O.SEMIBRI";"PTA. TABLER.80X2.10C/VIDR VERD";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"PTCVVO080X2.10";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11523";"1595";"";"1";"1";"161";"2";"";"PTA. TABLER.90X2.10 C/VID.1/2LUNA SEMIBR";"PTA. TABLER.90X2.10 C/VID.1/2L";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"PTCVML090X2.10";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11524";"256";"";"4";"1";"98";"2";"";"JUEGO LLAVES ALLEN EST.7PIEZAS";"JUEGO LLAVES ALLEN E";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"SSW1307";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"11525";"30";"";"4";"1";"82";"2";"";"ATORNILL.IMPACTO 1/2 WUFU WFI1070";"ATORNILL.IMPACTO 1/2 WUFU WFI1";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"WFI1070";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"11526";"1595";"";"1";"1";"161";"2";"";"PTA. TABLER.80X2.10 C/VID.1/2LUNA BRILLA";"PTA. TABLER.80X2.10 C/VID.1/2L";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"PTCVMLB080X2.10";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11527";"1595";"";"1";"1";"161";"2";"";"PTA. TABLER.80X2.10 C/VID.1/2LUNA SEMIBR";"PTA. TABLER.80X2.10 C/VID.1/2L";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"PTCVML080X2.10";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11528";"392";"";"4";"1";"101";"2";"";"LIJADORA ORB. 114X140 MAKITA BO4557";"LIJADORA ORB. 114X140 MAKITA B";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"BO4557";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"11529";"1595";"";"1";"1";"161";"2";"";"PTA. TABLERO 080X2.10 CRUDO";"PTA. TABLERO 080X2.10 CRUDO";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"PTC080X2.10";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11530";"437";"";"11";"1";"83";"2";"";"TELEVISOR TOKYO 14P TOK14S2";"TELEVISOR TOKYO 14P TOK14S2";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"TOK14S2";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11531";"533";"";"1";"1";"130";"2";"";"PAPELERA C/TAPA CR 2248";"PAPELERA C/TAPA CR 2248";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"2248";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11532";"188";"";"1";"1";"158";"2";"";"CAÑO CUAD. 30X30X1.20";"CAÑO CUAD. 30X30X1.20";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"CC30X30X1.20";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11533";"188";"";"1";"1";"158";"2";"";"RUEDA P/PORTON 21/2";"RUEDA P/PORTON 21/2";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"RP21/2";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11534";"188";"";"1";"1";"158";"2";"";"TAPA 20X30";"TAPA 20X30";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"T20X30";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11535";"505";"";"1";"11";"116";"2";"";"MT PISO LUME 43X43 43139 2.06MT";"MT PISO LUME 43X43 43139 2.06M";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"43139";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11536";"792";"";"4";"1";"74";"2";"";"GATO HIDRAU. BOVENAU 4TON";"GATO HIDRAU. BOVENAU 4TON";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"GHB4T";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11537";"1569";"";"4";"1";"81";"2";"";"ATORNILLADOR 3.6 VOLT B&D";"ATORNILLADOR 3.6 VOLT B&D";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"9036";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11538";"420";"";"1";"1";"60";"2";"";"AISLADOR PLASTICO 30X30";"AISLADOR PLASTICO 30X30";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"AP30X30";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11539";"420";"";"4";"1";"64";"2";"";"RASTRILLO FAMASTIL 12 DIENTES";"RASTRILLO FAMASTIL 12 DIENTES";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"471.112";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11540";"13";"";"4";"1";"64";"2";"";"SOLDADOR P/PLOMERO 2KGS";"SOLDADOR P/PLOMERO 2KGS";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"SPP11540";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"11541";"155";"";"1";"1";"88";"2";"";"KG PIEDRA BRUTA";"KG PIEDRA BRUTA";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"KPB";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11542";"710";"";"1";"1";"67";"2";"";"FOCO LUZRAM 150W";"FOCO LUZRAM 150W";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"FL150";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"N";"N";"S";"S";""
"11543";"533";"";"1";"1";"77";"2";"";"DUCHA HIGIENICA BRAZIL C-50";"DUCHA HIGIENICA BRAZIL C-50";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"DHC50";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11544";"578";"";"1";"1";"130";"2";"";"ESPEJO N53";"ESPEJO N53";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"N53";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11545";"1588";"";"8";"1";"159";"2";"";"SERVICIOS VARIOS BAÑERA";"SERVICIOS VARIOS BAÑERA";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"SVB";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11546";"1503";"";"1";"1";"6";"2";"";"PASTA LUBRICANTE 400GR";"PASTA LUBRICANTE 400GR";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"PL400GR";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11547";"526";"";"1";"1";"6";"2";"";"SOLUCION LIMPIADORA 200CC";"SOLUCION LIMPIADORA 200CC";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"SL200CC";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11548";"1552";"";"4";"1";"82";"2";"";"ESPATULA BELLOTA M/MADERA 311921-60";"ESPATULA BELLOTA M/MADERA 3119";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"311921-60";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11549";"1568";"";"4";"1";"41";"2";"";"CINTA AISLADORA FAMASTIL 20MX19MM";"CINTA AISLADORA FAMASTIL 20MX1";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"CAF20M";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11550";"1568";"";"4";"1";"64";"2";"";"CAJA PLAST. NEW BOX 2020 NEGRO";"CAJA PLAST. NEW BOX 2020 NEGRO";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"2020";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11551";"1568";"";"4";"1";"64";"2";"";"CAJA PLAST. EXECUTIVE NG 5000";"CAJA PLAST. EXECUTIVE NG 5000";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"5000";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11552";"140";"";"4";"1";"64";"2";"";"ADAPTADOR METABO P/SDS+PLUS";"ADAPTADOR METABO P/S";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"31285";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"11553";"140";"";"4";"1";"104";"2";"";"MECHA CONC.METABO 16MMX450MM";"MECHA CONC.METABO 16";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"30531";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"11554";"140";"";"4";"1";"104";"2";"";"MECHA CONC.METABO 12MMX260MM";"MECHA CONC.METABO 12";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"31846";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"11555";"140";"";"4";"1";"104";"2";"";"MECHA CONC.METABO 10MMX210MM";"MECHA CONC.METABO 10";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"30567";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"11556";"1568";"";"13";"1";"58";"2";"";"DISCO DIAMANT. SANWELL 7";"DISCO DIAMANT. SANWELL 7";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"DDS7";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11557";"1568";"";"4";"1";"64";"2";"";"CAJA HERR. PLAST. FAMASTIL 16";"CAJA HERR. PLAST. FAMASTIL 16";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"CHF16N";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11558";"140";"";"4";"1";"104";"2";"";"MECHA CONC.METABO 8MMX160MMN";"MECHA CONC.METABO 8M";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"31833";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"11559";"140";"";"4";"1";"104";"2";"";"MECHA CONC.METABO 10MMX160MM";"MECHA CONC.METABO 10";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"31838";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"11560";"140";"";"4";"1";"104";"2";"";"MECHA CONC.METABO 12MMX160MM";"MECHA CONC.METABO 12";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"31844";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"11561";"140";"";"4";"1";"81";"1";"";"ROTOPERCUTOR METABO BHE6021";"ROTOPERCUTOR METABO ";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"BHE6021";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"11562";"347";"";"11";"1";"2";"2";"";"GRELLA P/PESCADO CHICO SIN ENGRANAJE";"GRELLA P/PESCADO CHICO SIN ENG";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"GPCH";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11563";"256";"";"13";"1";"58";"2";"";"DISCO P/PISO PROF. LISO 180MM";"DISCO P/PISO PROF. LISO 180MM";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"DDP180MM";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11564";"256";"";"4";"1";"82";"2";"";"CATRACA C/CABO ACERO PROF. 2000KG";"CATRACA C/CABO ACERO PROF. 200";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"CCAP";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11565";"272";"";"13";"1";"28";"2";"";"BOTA NEW HOLLAND 40";"BOTA NEW HOLLAND 40";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"BNH40";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11566";"792";"";"4";"1";"129";"2";"";"RETEN SABO 25/30/45 P/CATER";"RETEN SABO 25/30/45 P/CATER";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"1667";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11567";"792";"";"4";"1";"64";"2";"";"JGO. GOMA LAVADORA 25L";"JGO. GOMA LAVADORA 25L";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"16164";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11568";"361";"";"4";"1";"64";"2";"";"CUB.SUMITOMO 185/70R14 88H HTR200";"CUB.SUMITOMO 185/70R14 88H HTR";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"185/70R1411568";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"11569";"65";"";"1";"1";"152";"2";"";"ENCHUFE MACHO VIMAR 1020B";"ENCHUFE MACHO VIMAR 1020B";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"1020B";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"11570";"672";"";"1";"1";"47";"2";"";"PUERTA GARAGE 9X8 C/VENTANILLA";"PUERTA GARAGE 9X8 C/VENTANILLA";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"PGCV";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"11571";"99";"";"4";"1";"148";"2";"";"PANTALON JDF B/V CQM1234/";"PANTALON JDF B/V CQM1234/";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"CQM1234/";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"11572";"792";"";"4";"1";"64";"2";"";"VALVULA P/LAVADORA 11/15/22/25LT";"VALVULA P/LAVADORA 11/15/22/25";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"18592";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11573";"46";"";"13";"1";"43";"2";"";"CORREA GOOD YEAR A104";"CORREA GOOD YEAR A10";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"A10411573";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"11574";"792";"";"4";"1";"64";"2";"";"ANILLO INTERMEDIARIO BCO. HL 11/25L";"ANILLO INTERMEDIARIO BCO. HL 1";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"19245";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11575";"190";"";"13";"1";"43";"2";"";"CORREA GOOD YEAR A58";"CORREA GOOD YEAR A58";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"A5811575";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"11576";"392";"";"11";"1";"147";"2";"";"PILETA 2 BACHAS 120X50 93446/101";"PILETA 2 BACHAS 120X50 93446/1";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"93446/101";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"11577";"190";"";"13";"1";"30";"2";"";"CORREA GOOD YEAR 10X1170";"CORREA GOOD YEAR 10X";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"10X1170";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"11578";"505";"";"1";"1";"116";"2";"";"SERVICIO FLETE PISO";"SERVICIO FLETE PISO";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"SFP";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11579";"344";"";"11";"1";"109";"2";"";"COMODA NOVEL 4 CAJONES";"COMODA NOVEL 4 CAJONES";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"CN4C";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"11580";"344";"";"11";"1";"109";"2";"";"ROPERO NOVEL S/VALIJERA";"ROPERO NOVEL S/VALIJERA";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"RNSV";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"11581";"99";"";"4";"1";"148";"2";"";"CAMISA MASC.M/L BLANCA CQM12143";"CAMISA MASC.M/L BLANCA CQM1214";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"CQM12143";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"11582";"420";"";"11";"1";"4";"2";"";"KIT GABINETE C/GAV WD/WD FIT800 0268.62.";"KIT GABINETE C/GAV WD/WD FIT80";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"0268.62.62";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11583";"99";"";"4";"1";"64";"2";"";"CUB.MICH.205/70R15 96H 4X4 SY";"CUB.MICH.205/70R15 96H 4X4 SY";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"945038";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"11584";"420";"";"1";"1";"130";"2";"";"CUBA CUAD. BCO. 39X39X95 015.20";"CUBA CUAD. BCO. 39X39X95 015.2";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"015.20";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11585";"1615";"";"4";"1";"81";"2";"";"PERFORADORA STIHL BT45";"PERFORADORA STIHL BT45";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"BT45K";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11586";"695";"";"11";"1";"4";"2";"";"ESTANTE TALIA";"ESTANTE TALIA";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"3888-1";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11587";"695";"";"11";"1";"4";"2";"";"BALCON 1200X470 MADRI VIS";"BALCON 1200X470 MADRI VIS";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"4947-4";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11588";"695";"";"11";"1";"7";"2";"";"LAVARROPA LCM 6.4 BR 220";"LAVARROPA LCM 6.4 BR 220";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"2206-4";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"11589";"724";"";"11";"1";"10";"2";"";"PEPSI 500ML";"PEPSI 500ML";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"P500ML";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
